control_id,screen,control,intended_behavior,implementation_target,persisted_data,required_permission,offline_behavior,error_behavior,verification_test,status
PWR-010,BREATHE Library,"Oxygen, Aerosol, Humidification & Delivery-Device Learning and Comparison Studio","Implement Oxygen, Aerosol, Humidification & Delivery-Device Learning and Comparison Studio with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-011,BREATHE Library,"Equipment, Circuit, Interface & Supply Readiness Mapper","Implement Equipment, Circuit, Interface & Supply Readiness Mapper with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-012,BREATHE Library,"Transport, Procedure & Equipment-Failure Rehearsal","Implement Transport, Procedure & Equipment-Failure Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-013,BREATHE Library,Scope-Aware Respiratory Care Orchestration Mapper,"Implement Scope-Aware Respiratory Care Orchestration Mapper with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-013 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-014,BREATHE Library,"Airway, Code, Rapid Response & Escalation Rehearsal","Implement Airway, Code, Rapid Response & Escalation Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-014 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-015,BREATHE Library,"Interdisciplinary Rounds, Consult & Closed-Loop Coordination Studio","Implement Interdisciplinary Rounds, Consult & Closed-Loop Coordination Studio with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-015 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-016,BREATHE Library,"Liberation, NIV, Tracheostomy & Transition Reliability Planner","Implement Liberation, NIV, Tracheostomy & Transition Reliability Planner with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-016 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-017,BREATHE Library,"Patient, Family & Caregiver Education Rehearsal","Implement Patient, Family & Caregiver Education Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-017 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-018,BREATHE Library,"Preceptor, Competency & Simulation Development Studio","Implement Preceptor, Competency & Simulation Development Studio with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-018 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-019,BREATHE Library,"Quality, Safety, Infection Prevention & Implementation Lab","Implement Quality, Safety, Infection Prevention & Implementation Lab with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-019 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-020,BREATHE Library,"Feedback, Conflict, Psychological Safety & Advocacy Navigator","Implement Feedback, Conflict, Psychological Safety & Advocacy Navigator with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-020 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-021,BREATHE Library,"Credential, Specialty, Career, Research & Leadership Growth Map","Implement Credential, Specialty, Career, Research & Leadership Growth Map with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-021 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-022,BREATHE Library,"AI Agent Charter, Tool, Permission & Data Registry","Implement AI Agent Charter, Tool, Permission & Data Registry with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-022 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-023,BREATHE Library,"Multi-Agent Workflow, Device-Boundary & Human-Handoff Designer","Implement Multi-Agent Workflow, Device-Boundary & Human-Handoff Designer with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-023 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-024,BREATHE Library,"Agent Output Audit, Incident, Kill, Rollback & Retirement Controller","Implement Agent Output Audit, Incident, Kill, Rollback & Retirement Controller with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-024 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-001,Guided workflows,"Shift Orientation, Capacity, Top Three & Plan B","Implement Shift Orientation, Capacity, Top Three & Plan B with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-002,Guided workflows,"Workload Reality, Delay Risk & Human Escalation","Implement Workload Reality, Delay Risk & Human Escalation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-003,Guided workflows,"Break, Recovery, Health-Care Time & Safe Transport","Implement Break, Recovery, Health-Care Time & Safe Transport with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-004,Guided workflows,"True North, Family, Finances & Ninety-Day Direction","Implement True North, Family, Finances & Ninety-Day Direction with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-005,Guided workflows,"Evidence, Guideline, Policy & Manufacturer Source Brief","Implement Evidence, Guideline, Policy & Manufacturer Source Brief with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-006,Guided workflows,"Synthetic ABG, Acid–Base & Gas-Exchange Deliberate Practice","Implement Synthetic ABG, Acid–Base & Gas-Exchange Deliberate Practice with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-007,Guided workflows,"Synthetic Respiratory Assessment, Trend & Bias Rehearsal","Implement Synthetic Respiratory Assessment, Trend & Bias Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-008,Guided workflows,"SCOPE Role, Credential, Order, Protocol & Permission Check","Implement SCOPE Role, Credential, Order, Protocol & Permission Check with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-009,Guided workflows,"Synthetic Ventilator Mode, Waveform & Alarm Learning","Implement Synthetic Ventilator Mode, Waveform & Alarm Learning with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-010,Guided workflows,"Oxygen, Aerosol, Humidification & Device Education Comparison","Implement Oxygen, Aerosol, Humidification & Device Education Comparison with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-011,Guided workflows,"Generic Equipment, Circuit, Interface, Supply & Backup Readiness","Implement Generic Equipment, Circuit, Interface, Supply & Backup Readiness with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-012,Guided workflows,"Synthetic Transport, Procedure & Equipment-Failure Rehearsal","Implement Synthetic Transport, Procedure & Equipment-Failure Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-013,Guided workflows,CIRCLE Respiratory Care-Orchestration Map,"Implement CIRCLE Respiratory Care-Orchestration Map with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-013 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-014,Guided workflows,"Synthetic Airway, Code, Rapid Response & Escalation Rehearsal","Implement Synthetic Airway, Code, Rapid Response & Escalation Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-014 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-015,Guided workflows,"Rounds, Consult, Recommendation & Closed-Loop Preparation","Implement Rounds, Consult, Recommendation & Closed-Loop Preparation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-015 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-016,Guided workflows,"Synthetic Liberation, NIV, Tracheostomy & Transition Reliability","Implement Synthetic Liberation, NIV, Tracheostomy & Transition Reliability with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-016 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-017,Guided workflows,"Patient, Family, Caregiver Education & Teach-Back Rehearsal","Implement Patient, Family, Caregiver Education & Teach-Back Rehearsal with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-017 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-018,Guided workflows,"Preceptor, Competency, Simulation & Feedback Development","Implement Preceptor, Competency, Simulation & Feedback Development with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-018 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-019,Guided workflows,"Quality, Safety, Infection Prevention & PDSA Project","Implement Quality, Safety, Infection Prevention & PDSA Project with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-019 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-020,Guided workflows,"Feedback, Conflict, Safety Concern & Advocacy Preparation","Implement Feedback, Conflict, Safety Concern & Advocacy Preparation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-020 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-021,Guided workflows,"Credential, Specialty, Career, Research & Leadership Growth","Implement Credential, Specialty, Career, Research & Leadership Growth with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-021 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-022,Guided workflows,"ORBIT Agent Charter, Tool, Permission & Data Registry","Implement ORBIT Agent Charter, Tool, Permission & Data Registry with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-022 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-023,Guided workflows,Multi-Agent Device-Boundary & Human-Handoff Design,"Implement Multi-Agent Device-Boundary & Human-Handoff Design with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-023 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
WF-024,Guided workflows,"Agent Output Audit, Incident, Kill, Rollback & Retirement","Implement Agent Output Audit, Incident, Kill, Rollback & Retirement with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned wf service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise WF-024 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-001,Agent console,Ten-agent registry,"Implement Ten-agent registry with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-002,Agent console,PERM-P0 default,"Implement PERM-P0 default with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-003,Agent console,PERM-P1 private nonsensitive or synthetic draft,"Implement PERM-P1 private nonsensitive or synthetic draft with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-004,Agent console,PERM-P2 private approved read-only,"Implement PERM-P2 private approved read-only with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-005,Agent console,PERM-P3 institution-approved read or sandbox,"Implement PERM-P3 institution-approved read or sandbox with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-006,Agent console,PERM-P4 one-run staged nonclinical only,"Implement PERM-P4 one-run staged nonclinical only with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-007,Agent console,PERM-P5 prohibited,"Implement PERM-P5 prohibited with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-008,Agent console,Personal P4 unavailable,"Implement Personal P4 unavailable with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-009,Agent console,No self-activation recursion or hidden retry,"Implement No self-activation recursion or hidden retry with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-010,Agent console,Bounded tools time cost and concurrency,"Implement Bounded tools time cost and concurrency with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-011,Agent console,Visible Stop Kill and independent audit,"Implement Visible Stop Kill and independent audit with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AGENT-012,Agent console,Automatic return to P0,"Implement Automatic return to P0 with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned agent service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AGENT-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-001,Hermes and AI,Server-side secret handling,"Implement Server-side secret handling with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-002,Hermes and AI,Authenticated health check,"Implement Authenticated health check with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
AI-003,Hermes and AI,Capability discovery,"Implement Capability discovery with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned ai service plus accessible UI and executable test,content-free status and receipt only,P0 disabled; exact one-run approval for P1/P2,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise AI-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
